,Date,Open,High,Low,Close,Volume,Year,Sentiment,SPY
1402,2015-07-30,106.4,111.9,105.4,111.56,14229196.0,2015,0.0,111.56
1403,2015-07-31,111.95,115.0,111.15,114.31,16349071.0,2015,,114.31
1404,2015-08-03,114.6,114.6,111.78,112.56,10144817.0,2015,,112.56
1405,2015-08-04,113.15,122.79,113.0,121.15,29653323.0,2015,,121.15
1406,2015-08-05,125.62,129.29,122.705,123.71,26831246.0,2015,,123.71
1407,2015-08-06,126.29,128.85,122.04,126.45,24716746.0,2015,0.0,126.45
1408,2015-08-07,126.42,126.6,121.3,123.52,17360669.0,2015,,123.52
1409,2015-08-10,126.09,126.5,121.51,123.03,13424574.0,2015,0.0,123.03
1410,2015-08-11,120.01,123.76,120.0,122.74,11596811.0,2015,,122.74
1411,2015-08-12,121.47,122.45,118.66,120.51,13881612.0,2015,,120.51
1412,2015-08-13,120.99,125.73,119.34,123.73,15284397.0,2015,,123.73
1413,2015-08-14,124.96,125.0,123.0,123.39,8667683.0,2015,,123.39
1414,2015-08-17,123.14,125.7,122.59,125.36,9233848.0,2015,,125.36
1415,2015-08-18,125.26,126.749,123.55,124.05,9381994.0,2015,,124.05
1416,2015-08-19,123.5,123.7,121.5,122.06,10115271.0,2015,,122.06
1417,2015-08-20,119.8,121.45,111.34,112.49,28045318.0,2015,,112.49
1418,2015-08-21,106.2,110.0,102.751,103.96,33228296.0,2015,,103.96
1419,2015-08-24,88.75,109.63,85.5,96.88,59951948.0,2015,,96.88
1420,2015-08-25,107.75,107.88,101.5,101.52,37620719.0,2015,,101.52
1421,2015-08-26,107.15,110.28,102.02,110.13,36164638.0,2015,,110.13
1422,2015-08-27,114.94,118.25,113.02,117.66,37056071.0,2015,,117.66
1423,2015-08-28,116.46,119.35,115.88,117.63,20240237.0,2015,,117.63
1424,2015-08-31,115.24,117.0,113.76,115.03,17005581.0,2015,0.0,115.03
1425,2015-09-01,109.36,111.24,103.82,105.79,35977081.0,2015,0.0,105.79
1426,2015-09-02,109.31,109.5,100.3,105.44,39843254.0,2015,,105.44
1427,2015-09-03,102.69,104.17,100.11,101.06,29546652.0,2015,,101.06
1428,2015-09-04,98.05,99.928,97.34,98.79,24211978.0,2015,,98.79
1429,2015-09-08,102.08,102.5,93.55,94.95,43479650.0,2015,,94.95
1430,2015-09-09,96.51,102.79,95.52,99.18,35524441.0,2015,,99.18
1431,2015-09-10,99.42,100.85,96.78,99.48,21031866.0,2015,,99.48
1432,2015-09-11,98.57,100.85,97.23,97.51,17373920.0,2015,,97.51
1433,2015-09-14,96.84,97.91,94.33,95.69,15545991.0,2015,,95.69
1434,2015-09-15,95.22,99.65,93.61,99.16,22591084.0,2015,,99.16
1435,2015-09-16,99.7,104.48,99.33,104.08,28058216.0,2015,,104.08
1436,2015-09-17,103.67,107.5,101.83,104.21,25817651.0,2015,0.0,104.21
1437,2015-09-18,102.0,104.36,100.71,102.62,21715034.0,2015,,102.62
1438,2015-09-21,103.3,103.77,99.5568,100.3,17900624.0,2015,,100.3
1439,2015-09-22,98.29,99.9,97.0,98.47,16717919.0,2015,,98.47
1440,2015-09-23,98.6,99.74,97.66,98.07,10264540.0,2015,,98.07
1441,2015-09-24,97.11,104.0,96.78,103.76,21274471.0,2015,,103.76
1442,2015-09-25,105.3,105.4487,101.57,102.24,19066632.0,2015,,102.24
1443,2015-09-28,101.57,103.3275,97.8414,99.47,16895926.0,2015,,99.47
1444,2015-09-29,99.63,100.63,96.85,98.35,17405941.0,2015,,98.35
1445,2015-09-30,99.91,103.46,99.05,103.26,16302867.0,2015,,103.26
1446,2015-10-01,102.91,106.11,101.12,105.98,17426948.0,2015,,105.98
1447,2015-10-02,103.01,106.87,101.45,106.11,21526717.0,2015,,106.11
1448,2015-10-05,107.48,112.28,105.76,111.25,21157937.0,2015,,111.25
1449,2015-10-06,110.33,112.25,105.64,108.33,20836303.0,2015,,108.33
1450,2015-10-07,108.84,109.78,106.75,108.1,12329535.0,2015,,108.1
1451,2015-10-08,107.94,115.05,102.6,114.93,42831944.0,2015,,114.93
1452,2015-10-09,114.11,115.83,112.44,113.33,22455205.0,2015,,113.33
1453,2015-10-12,114.45,115.42,112.36,113.45,12624497.0,2015,,113.45
1454,2015-10-13,112.85,113.72,108.78,109.73,17512118.0,2015,,109.73
1455,2015-10-14,111.5,111.63,108.05,110.23,33231481.0,2015,-1.0,110.23
1456,2015-10-15,103.77,104.88,99.1,101.09,48484328.0,2015,,101.09
1457,2015-10-16,100.21,101.65,98.41,98.99,21340511.0,2015,,98.99
1458,2015-10-19,98.07,103.62,96.26,101.69,29964714.0,2015,,101.69
1459,2015-10-20,101.06,102.11,97.58,98.99,17345614.0,2015,,98.99
1460,2015-10-21,99.67,100.34,97.01,97.96,13759583.0,2015,,97.96
1461,2015-10-22,98.07,99.93,96.86,97.32,12786768.0,2015,,97.32
1462,2015-10-23,97.61,101.56,97.27,100.04,18019886.0,2015,,100.04
1463,2015-10-26,100.05,103.31,99.38,103.04,12234824.0,2015,-1.0,103.04
1464,2015-10-27,102.58,104.72,101.23,103.07,12066402.0,2015,,103.07
1465,2015-10-28,102.9,106.21,102.06,105.8,13093962.0,2015,,105.8
1466,2015-10-29,105.0,106.91,104.75,105.12,9841406.0,2015,,105.12
1467,2015-10-30,105.12,110.1,104.9,108.38,15571468.0,2015,,108.38
1468,2015-11-02,109.2,109.37,106.3,107.64,11784573.0,2015,,107.64
1469,2015-11-03,107.36,111.05,107.24,109.74,12484136.0,2015,,109.74
1470,2015-11-04,110.36,114.28,109.39,114.05,17505023.0,2015,,114.05
1471,2015-11-05,113.75,115.68,111.72,113.5,13814939.0,2015,,113.5
1472,2015-11-06,113.39,114.8,112.05,114.06,10936608.0,2015,,114.06
1473,2015-11-09,113.36,114.0,108.64,109.86,16154632.0,2015,,109.86
1474,2015-11-10,108.86,112.84,108.01,112.7,11166372.0,2015,,112.7
1475,2015-11-11,113.08,114.61,111.41,112.86,11039154.0,2015,,112.86
1476,2015-11-12,112.52,115.25,108.2,108.92,17568163.0,2015,,108.92
1477,2015-11-13,108.34,109.07,103.27,103.65,18819418.0,2015,,103.65
1478,2015-11-16,102.97,111.65,101.86,111.35,19866161.0,2015,,111.35
1479,2015-11-17,112.11,118.79,111.7,117.1,32971616.0,2015,,117.1
1480,2015-11-18,117.94,121.0,116.1,120.63,23353565.0,2015,0.0,120.63
1481,2015-11-19,120.25,123.13,119.61,120.22,19253236.0,2015,,120.22
1482,2015-11-20,120.85,124.07,119.21,123.84,17977001.0,2015,,123.84
1483,2015-11-23,124.3,126.2,121.66,125.03,15726984.0,2015,,125.03
1484,2015-11-24,123.67,124.66,120.03,123.31,18335255.0,2015,,123.31
1485,2015-11-25,124.23,125.2,122.36,124.16,10980677.0,2015,,124.16
1486,2015-11-27,123.85,126.39,123.59,125.44,6645484.0,2015,,125.44
1487,2015-11-30,126.03,126.6,122.89,123.33,13894031.0,2015,,123.33
1488,2015-12-01,124.47,125.57,122.42,125.37,12550755.0,2015,,125.37
1489,2015-12-02,125.53,131.35,124.93,128.93,24105712.0,2015,,128.93
1490,2015-12-03,129.62,132.2,126.39,126.81,26647260.0,2015,,126.81
1491,2015-12-04,127.0,130.99,125.75,130.93,20250411.0,2015,,130.93
1492,2015-12-07,131.19,133.27,122.75,125.36,23351610.0,2015,,125.36
1493,2015-12-08,121.51,128.24,121.1,126.98,18591147.0,2015,,126.98
1494,2015-12-09,127.7,128.78,122.33,124.2,17788797.0,2015,,124.2
1495,2015-12-10,124.5,125.21,121.62,122.91,13474119.0,2015,,122.91
1496,2015-12-11,121.45,123.0,118.6,118.91,16105315.0,2015,,118.91
1497,2015-12-14,119.77,120.9,114.66,120.67,18735608.0,2015,,120.67
1498,2015-12-15,121.93,123.3,118.54,118.6,11759993.0,2015,,118.6
1499,2015-12-16,119.8,123.0,118.09,122.64,13180982.0,2015,,122.64
1500,2015-12-17,123.97,126.35,122.42,122.51,17284872.0,2015,,122.51
